"id","vehicle_model_id","mileage_id","year","plate_num","transmission","hourly_rate","daily_rate","weekly_rate","monthly_rate","address","latitude","longitude","delivery_rate","pickup_instruction","return_instruction","description","view_count","is_available","is_verified","created_at","updated_at","user_id","min_hour","max_hour","is_image_verified","deleted_at","booking_count","rating","features","old_id"
4446,1,5,2014,"WA9426D","auto",8,150,700,1602,"2 Tingkat Berapit 7, Taman Pearl, Bukit Mertajam, 14000, Pulau Pinang",5.3778587,100.4747684,,"Able to send vehicle to location as per request ","Able to send vehicle to location as per request ","Litter sport car in romances purple color",0,TRUE,TRUE,"2019-03-14 12:04:56.491585","2019-03-16 22:07:24.592635",14757,6,,FALSE,,0,,"{}",
4445,1,6,2010,"WTM5654","auto",7,130,700,1482,"40 Jalan Opera L U2/L, Taman TTDI Jaya, Shah Alam, 40150, Selangor",3.1007731,101.5576506,,"Office Terminal Tech 
Got signboard “Apple & Computer Specialised”","Office Terminal Tech 
Got signboard “Apple & Computer Specialised”","Suitable for short distance or town use
Fuel save
Tinted and air cond in good condition ",0,TRUE,TRUE,"2019-03-14 11:44:15.8124","2019-03-14 12:00:59.241805",7696,5,,FALSE,,0,,"{}",
2158,4,2,2013,"KDR5862","auto",6,100,600,1140,"69B, Jalan PU 7/4, Taman Puchong Utama 47100 Puchong Selangor",2.9911964,101.6167365,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:01","2019-01-19 23:44:15.80769",165,5,,FALSE,,0,,"{}",202
4447,30,6,2013,"MBT9536","auto",15,250,1400,2850,"19 Tingkat Berapit 7, Taman Pearl, Bukit Mertajam, 14000, Pulau Pinang",5.3774728,100.4750487,,"SSVS ","Ssvs","Yellow sport car",0,TRUE,FALSE,"2019-03-14 15:18:52.15119","2019-03-18 10:10:01.471611",14757,5,,FALSE,,0,,"{}",
2159,4,2,2013,"KDR4426","auto",6,100,600,1140,"69B, Jalan PU 7/4, Taman Puchong Utama 47100 Puchong Selangor",2.9911964,101.6167365,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:01","2019-01-19 23:44:15.823769",165,5,,FALSE,,0,,"{}",201
2733,3,2,2014,"DCP2454","auto",7,120,700,1368,"KLEZCAR KDH CORPORATE PLT

Berhadapan Hospital Sultanah Bahiyah Jalan Langgar",6.15101,100.406023,,,,,0,FALSE,FALSE,"2017-07-26 05:02:16","2019-01-19 23:44:25.479776",2587,5,,FALSE,,0,,"{}",1539
3026,1,2,2012,"QSU8585","auto",7,130,700,1482,"Bintulu Sarawak Malaysia",3.171322,113.0419069,,,,"GOOD CAR WITH CHEAP RENTAL",0,TRUE,TRUE,"2018-01-13 11:52:54","2019-02-25 18:58:18.298901",5074,5,,FALSE,,0,,"{}",1850
3028,6,2,2011,"JMC6098","auto",7,120,700,1368,,,,,,,,0,TRUE,TRUE,"2018-01-12 00:51:49","2019-02-25 20:32:05.739606",5086,5,,FALSE,,0,,"{}",1845
2160,4,2,2014,"WA4329B","auto",6,100,600,1140,"NO 55, 1ST FLOOR, JALAN S2 D36, CITY CENTER, SEREMBAN 2, 70300 SEREMBAN",2.685641,101.913183,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:20","2019-01-19 23:44:15.83946",166,5,,FALSE,,0,,"{}",584
3027,6,2,2016,"JRL2335","auto",7,120,700,1368,,,,,,,,0,TRUE,TRUE,"2018-01-28 11:02:11","2019-02-25 20:32:17.038089",5082,5,,FALSE,,0,,"{}",1859
3029,6,2,2012,"WXU1509","auto",7,120,700,1368,"43, Jalan Nyaman",3.079655,101.6794045,,,,"Saga Flx SE 1.6, New and leather seats",0,TRUE,TRUE,"2018-05-21 14:24:06","2019-02-25 20:32:29.577009",5108,5,,FALSE,,0,,"{}",1956
4449,1,3,2016,"JRK3145","auto",6,115,630,1332," LRT Wangsa Maju,7-11, Family mart wangsa maju,Desa setapak ,53300,Kuala Lumpur ",3.2057454,101.732992,,"We can meet at 7-11 or Family mart near LRT Wangsa Maju. Negotiable. ","We can meet at 7-11 or Family mart near LRT Wangsa Maju. Negotiable. ","1.3 SE",0,FALSE,FALSE,"2019-03-14 18:03:56.565102","2019-03-16 03:31:07.343175",14837,10,,FALSE,"2019-03-16 03:31:07.336941",0,,"{}",
3049,1,2,2011,"WTC9746","auto",7,130,700,1482,"1¬∞27'45.2""N 110¬∞25'01.1""E",1.462562442,110.416954,,,,"Well Maintained. Low Mileage. Comfortable. Managed by experienced Car Rental operator.
Free Delivery. ",0,TRUE,TRUE,"2018-01-10 11:43:50","2019-02-25 18:57:00.664676",5360,5,,FALSE,,0,,"{}",1842
3050,6,2,2016,"WC7508J","auto",7,120,700,1368,"301 Jalan 17/6 Seksyen 17 Petaling Jaya Selangor Malaysia",3.1209188,101.6367861,,,,"Brown",0,TRUE,TRUE,"2018-01-08 13:18:09","2019-02-25 20:31:55.260414",5490,5,,FALSE,,0,,"{}",1841
4450,1,3,2016,"JRK3145","auto",6,115,630,1332," Lrt wangsa maju,Desa Setapak,Kuala Lumpur,53300,Federal Territory of Kuala Lumpur",3.2057174,101.7319102,,"We can meet at 7-11 or Family mart near LRT Wangsa Maju. Negotiable. ","We can meet at 7-11 or Family mart near LRT Wangsa Maju. Negotiable. ","1.3 SE",0,TRUE,TRUE,"2019-03-14 21:58:57.520035","2019-03-18 12:16:26.454846",14837,10,,FALSE,,0,,"{}",
2161,4,2,2014,"W3864U","auto",6,100,600,1140,"NO 55, 1ST FLOOR, JALAN S2 D36, CITY CENTER, SEREMBAN 2, 70300 SEREMBAN",2.685641,101.913183,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:11","2019-01-19 23:44:15.85517",166,5,,FALSE,,0,,"{}",386
4451,30,3,2012,"G1M2985","auto",15,100,700,2600,"Persiaran Putera, Kuah, Langkawi, 07000, Kedah",6.3157285,99.85385909999999,,"Area jetty dan airport","Area jetty dan airpot","Kereta sewa pandu sendiri pulau langkawi..dalam keadaan baik dan selesa...call/wasap 0102218421(fahmi)",0,TRUE,TRUE,"2019-03-15 16:58:29.08417","2019-03-15 19:44:35.017028",14875,5,,FALSE,,0,,"{}",
2163,4,2,2013,"WXT4668","auto",6,100,600,1140,"NO 55, 1ST FLOOR, JALAN S2 D36, CITY CENTER, SEREMBAN 2, 70300 SEREMBAN",2.685641,101.913183,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:41","2019-01-19 23:44:15.887946",166,5,,FALSE,,0,,"{}",1079
2164,4,2,2012,"PKF6667","auto",6,100,600,1140,"11-A FLOOR 1, JALAN KELISA EMAS, TAMAN KELISA EMAS, 13700 PERAI, PULAU PINANG",5.392477,100.4089509,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:02","2019-01-19 23:44:15.904992",169,5,,FALSE,,0,,"{}",224
3108,3,2,2017,"TBV9613","manual",7,120,700,1368,"Lot PT29716 Taman Bestari Jalan Gong Badak Kuala Terengganu 21030",5.396261,103.075732,,,,"This is White Perodua Axia Manual Low Specification New Version 2017",0,TRUE,TRUE,"2018-03-17 17:49:45","2019-02-25 19:44:16.230803",6223,5,,FALSE,,0,,"{}",1899
3106,6,2,2012,"WWP6501","auto",7,120,700,1368,,,,,,,,0,TRUE,TRUE,"2018-03-21 16:19:48","2019-02-25 20:31:30.567008",6019,5,,FALSE,,0,,"{}",1903
3101,6,2,2011,"DBT7088","auto",7,120,700,1368,,,,,,,,0,TRUE,TRUE,"2018-04-03 08:32:05","2019-02-25 20:31:42.336794",5837,5,,FALSE,,0,,"{}",1916
2754,1,2,2015,"WB8924E","auto",7,130,700,1482,"7A, Arked Medan Selera MPJBT,Jalan Ronggeng 6, Taman Skudai Baru, 81300 Skudai",1.530558,103.6650989,,,,,0,FALSE,FALSE,"2017-06-10 00:59:31","2019-01-19 23:44:25.830703",2659,5,,FALSE,,0,,"{}",1321
2156,4,2,2012,"PKW2952","auto",6,100,600,1140,"PLOT NO. 309/5
KAMPUNG PADANG KULIM
09000 KULIM, KEDAH",5.3849602,100.5708752,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:02","2019-01-19 23:44:15.772039",160,5,,FALSE,,0,,"{}",226
3139,6,2,2013,"WYS943","auto",7,120,700,1368,"3¬∞07'51.1""N 101¬∞36'11.2""E",3.130867481,101.603096,,,,"SAGA FLX SV GOLD",0,TRUE,TRUE,"2018-05-28 18:32:40","2019-02-25 20:31:09.413869",6696,5,,FALSE,,0,,"{}",1968
2166,4,2,20010,"JLS6670","auto",6,100,600,1140,"157-01 JALAN JELUTONG 1, TAMAN DESARU UTAMA, 81930 BANDAR PENAWAR.",1.5732497,104.2139979,,,,,0,FALSE,FALSE,"2017-07-09 05:00:35","2019-01-19 23:44:15.938471",170,5,,FALSE,,0,,"{}",1478
2167,4,2,2014,"JPU","auto",6,100,600,1140,"157-01 JALAN JELUTONG 1, TAMAN DESARU UTAMA, 81930 BANDAR PENAWAR.",1.5732497,104.2139979,,,,,0,FALSE,FALSE,"2017-07-09 05:00:40","2019-01-19 23:44:15.954699",170,5,,FALSE,,0,,"{}",1489
3161,6,2,2015,"WB3572F","auto",7,120,700,1368,"Subang Jaya",3.0567333,101.5851192,,,,"Well maintained, single owner, services and insurance will be covered ",0,TRUE,TRUE,"2018-08-27 15:42:06","2019-02-25 20:30:56.18139",7043,5,,FALSE,,0,,"{}",2034
2168,4,2,2014,"JPM3384","manual",6,100,600,1140,"157-01 JALAN JELUTONG 1, TAMAN DESARU UTAMA, 81930 BANDAR PENAWAR.",1.5732497,104.2139979,,,,,0,FALSE,FALSE,"2017-07-09 05:00:35","2019-01-19 23:44:15.971077",170,5,,FALSE,,0,,"{}",1481
2169,4,2,2012,"JMV8009","manual",6,100,600,1140,"157-01 JALAN JELUTONG 1, TAMAN DESARU UTAMA, 81930 BANDAR PENAWAR.",1.5732497,104.2139979,,,,,0,FALSE,FALSE,"2017-07-12 05:00:33","2019-01-19 23:44:15.987247",170,5,,FALSE,,0,,"{}",1498
2170,4,2,2015,"JPG4537","auto",6,100,600,1140,"157-01 JALAN JELUTONG 1, TAMAN DESARU UTAMA, 81930 BANDAR PENAWAR.",1.5732497,104.2139979,,,,,0,FALSE,FALSE,"2017-07-09 05:00:35","2019-01-19 23:44:16.004581",170,5,,FALSE,,0,,"{}",1480
2171,4,2,2012,"WXW4584","auto",6,100,600,1140,"157-01 JALAN JELUTONG 1, TAMAN DESARU UTAMA, 81930 BANDAR PENAWAR.",1.5732497,104.2139979,,,,,0,FALSE,FALSE,"2017-07-12 05:00:36","2019-01-19 23:44:16.020808",170,5,,FALSE,,0,,"{}",1502
2172,4,2,2014,"JPH9914","manual",6,100,600,1140,"157-01 JALAN JELUTONG 1, TAMAN DESARU UTAMA, 81930 BANDAR PENAWAR.",1.5732497,104.2139979,,,,,0,FALSE,FALSE,"2017-07-09 05:00:40","2019-01-19 23:44:16.037513",170,5,,FALSE,,0,,"{}",1487
3212,6,2,2017,"RS4169","auto",7,120,700,1368,"23, Jalan 17/21c, Seksyen 17, Petaling Jaya, Selangor, Malaysia",3.1217657,101.6300341,,,,"New proton saga.
Grey color",0,FALSE,TRUE,"2018-05-28 13:03:09","2019-02-20 12:37:31.589812",8127,5,,FALSE,,0,,"{}",1967
3207,6,2,2015,"WC6805E","manual",7,120,700,1368,"Restoran NZ Corner",3.1013727,101.7131024,,,,"Well maintained, always in good condition.",0,TRUE,TRUE,"2018-07-30 03:39:14","2019-02-25 20:30:45.147355",8027,5,,FALSE,,0,,"{}",2018
2173,4,2,2014,"JPW5443","auto",6,100,600,1140,"157-01 JALAN JELUTONG 1, TAMAN DESARU UTAMA, 81930 BANDAR PENAWAR.",1.5732497,104.2139979,,,,,0,FALSE,FALSE,"2017-07-09 05:00:40","2019-01-19 23:44:16.053788",170,5,,FALSE,,0,,"{}",1488
2197,4,2,2014,"KDT6619","auto",6,100,600,1140,"KLEZCAR KDH CORPORATE PLT

Berhadapan Hospital Sultanah Bahiyah Jalan Langgar",6.15101,100.406023,,,,,0,FALSE,FALSE,"2017-07-26 05:02:16","2019-01-19 23:44:16.452395",2587,5,,FALSE,,0,,"{}",1540
4066,16,2,2015,"DCQ543","auto",26,500,2600,5700,"NO 2611, Sebelah Caltex Jalan Kubur Kuda, Kg. Kubur Kuda, 15050 Kota Bharu",6.1206005,102.2396365,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-12-01 21:35:23","2019-01-19 23:44:48.584572",4927,5,,FALSE,,0,,"{}",1177
2252,4,2,2014,"W5924Q","manual",6,100,600,1140,"Taman Sri Lembayung Jalan Mantap 25/126 Seksyen 25 Shah Alam Selangor Malaysia",3.0250507,101.5284881,,,,"Well maintenance.
Super saver fuel.
Best compact car in town.",0,FALSE,TRUE,"2017-06-05 22:15:22","2019-02-20 12:37:31.605237",4755,5,,FALSE,,0,,"{}",1266
2157,4,2,2013,"PLF5782","auto",6,100,600,1140,"PLOT NO. 309/5
KAMPUNG PADANG KULIM
09000 KULIM, KEDAH",5.3849602,100.5708752,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:02","2019-01-19 23:44:15.788114",160,5,,FALSE,,0,,"{}",228
3257,1,2,2015,"WC4532X","auto",7,130,700,1482,"49-1 Jalan KU5, Pusat Komersial Universiti,70300 Seremban 3, Negeri Sembilan",2.671125,101.933585,,,,"GOOD CONDITION",0,TRUE,TRUE,"2017-11-03 12:31:29","2019-02-25 18:57:54.914555",8552,5,,FALSE,,0,,"{}",1784
3267,6,2,2012,"BLG858","auto",7,120,700,1368,,,,,,,,0,TRUE,TRUE,"2018-10-22 18:57:00","2019-02-25 20:30:19.742741",8579,5,,FALSE,,0,,"{}",2088
3270,6,2,2014,"BND3992","auto",7,120,700,1368,"56 Jalan Aman Putra 3/1 Taman Aman Putra Puchong Selangor Malaysia",2.9334632,101.6243937,,,,"Tip top condition & clean gold brown Saga",0,TRUE,TRUE,"2017-10-30 12:27:57","2019-02-25 20:30:32.075564",8626,5,,FALSE,,0,,"{}",1763
2178,4,2,2012,"WXC3418","manual",6,100,600,1140,"Tingkat 1, No 2, Jalan Pusat Perniagaan Ixora 1, Pusat Perniagaan Ixora, 70450 seremban,",2.7076605,101.9943164,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:40","2019-01-19 23:44:16.13686",172,5,,FALSE,,0,,"{}",1053
2179,4,2,2008,"TAS3943","manual",6,100,600,1140," LOT 32 BLOK D1,TAMAN SAFIAH MURNI BUKIT PAYONG 21400 MARANG TERENGGANU",5.2129266,103.1015695,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:05","2019-01-19 23:44:16.153238",173,5,,FALSE,,0,,"{}",284
2755,1,2,2015,"TBS4025","auto",7,130,700,1482,"LOT 288, KG. PADANG GONG PAK MASEH, 21100 KUALA TERENGGANU",5.296679,103.147996,,,,,0,FALSE,FALSE,"2017-06-10 00:59:50","2019-01-19 23:44:25.84661",2667,5,,FALSE,,0,,"{}",1352
2756,1,2,2015,"TBS4616","auto",7,130,700,1482,"LOT 288, KG. PADANG GONG PAK MASEH, 21100 KUALA TERENGGANU",5.296679,103.147996,,,,,0,FALSE,FALSE,"2017-06-10 00:59:50","2019-01-19 23:44:25.862553",2667,5,,FALSE,,0,,"{}",1353
3302,1,2,2014,"WA7701F","auto",7,130,700,1482,"17A JALAN CEMPAKA 15,TAMAN CEMPAKA,68000 AMPANG SELANGOR",3.1386878,101.7510354,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:21","2019-01-19 23:44:35.166982",9229,5,,FALSE,,0,,"{}",625
2757,1,2,2015,"WC425K","auto",7,130,700,1482,"LOT 288, KG. PADANG GONG PAK MASEH, 21100 KUALA TERENGGANU",5.296679,103.147996,,,,,0,FALSE,FALSE,"2017-06-10 00:59:50","2019-01-19 23:44:25.878569",2667,5,,FALSE,,0,,"{}",1354
2758,3,2,2016,"TBT1815","auto",7,120,700,1368,"LOT 288, KG. PADANG GONG PAK MASEH, 21100 KUALA TERENGGANU",5.296679,103.147996,,,,,0,FALSE,FALSE,"2017-06-10 00:59:54","2019-01-19 23:44:25.894488",2667,5,,FALSE,,0,,"{}",1368
3345,6,2,2010,"MBW7887","auto",7,120,700,1368,,,,,,,,0,TRUE,TRUE,"2018-10-29 12:03:38","2019-02-25 20:30:09.933066",9549,5,,FALSE,,0,,"{}",2096
2155,4,2,2013,"PLG6231","auto",6,100,600,1140,"PLOT NO. 309/5
KAMPUNG PADANG KULIM
09000 KULIM, KEDAH",5.3849602,100.5708752,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:02","2019-01-19 23:44:15.756284",160,5,,FALSE,,0,,"{}",231
3338,1,2,2013,"W7612C","auto",7,130,700,1482,"NO 4,TINGKAT1, JALAN APOLLO U5/191, SUBANG2,40150 SHAH ALAM, SELANGOR",3.1556137,101.5461085,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:13","2019-01-19 23:44:35.76936",9482,5,,FALSE,,0,,"{}",425
3360,3,2,2017,"VAH6155","auto",7,120,700,1368,"Klezcar Travel & Tours SDN BHD

G62,Bazar Rakyat PKPS,Jalan Prima Tropika,Pusat Bandar Putra Permai, Seri Kembangan",2.982385,101.664846,,,,,0,FALSE,FALSE,"2017-07-15 05:00:38","2019-01-19 23:44:36.144115",9614,5,,FALSE,,0,,"{}",1505
3377,1,2,2013,"WYA2686","auto",7,130,700,1482,"Cheras 9 Miles Selangor Malaysia",3.068518,101.7704228,,,,"Very clean and Spacious",0,FALSE,TRUE,"2017-11-20 19:55:26","2019-02-20 12:37:31.684264",9832,5,,FALSE,,0,,"{}",1799
2759,3,2,2016,"TBT2509","auto",7,120,700,1368,"LOT 288, KG. PADANG GONG PAK MASEH, 21100 KUALA TERENGGANU",5.296679,103.147996,,,,,0,FALSE,FALSE,"2017-06-10 00:59:54","2019-01-19 23:44:25.91037",2667,5,,FALSE,,0,,"{}",1369
2760,6,2,2015,"WC8249G","auto",7,120,700,1368,"LOT 288, KG. PADANG GONG PAK MASEH, 21100 KUALA TERENGGANU",5.296679,103.147996,,,,,0,FALSE,FALSE,"2017-06-10 00:59:50","2019-01-19 23:44:25.926119",2667,5,,FALSE,,0,,"{}",1357
3403,6,2,2011,"QSV3045","auto",7,120,700,1368,"Miri, Sarawak, Malaysia",4.399493,113.9913832,,,,"Super car",0,TRUE,TRUE,"2018-04-13 13:31:16","2019-02-25 20:29:57.045863",10218,5,,FALSE,,0,,"{}",1924
3400,3,2,2016,"VE845","auto",7,120,700,1368,"A 7, Tingkat Atas, Lorong Cenderawasih 1, Bukit Setongkol, 25200 Kuantan, Pahang",3.803241,103.301897,,,,,0,FALSE,FALSE,"2017-06-10 00:59:59","2019-01-19 23:44:36.807106",10188,5,,FALSE,,0,,"{}",1381
3401,3,2,2015,"CDR8244","auto",7,120,700,1368,"A 7, Tingkat Atas, Lorong Cenderawasih 1, Bukit Setongkol, 25200 Kuantan, Pahang",3.803241,103.301897,,,,,0,FALSE,FALSE,"2017-06-10 00:59:43","2019-01-19 23:44:36.823823",10188,5,,FALSE,,0,,"{}",1340
2255,4,2,2013,"WYS1229","auto",6,100,600,1140,,,,,,,,0,TRUE,TRUE,"2017-12-11 22:34:01","2019-02-25 19:52:43.915479",4988,5,,FALSE,,0,,"{}",1825
3421,1,2,2013,"WYY2847","auto",7,130,700,1482,"Klezcar Travel & Tours SDN BHD

LOT NO1-60, KOMPLEKS HENTIAN KAJANG,
JLN REKO,
43000 KAJANG,",2.957573,101.791187,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:44","2019-01-19 23:44:37.162798",11688,5,,FALSE,,0,,"{}",1172
3429,6,2,2013,"WYM1013","auto",7,120,700,1368,"Klezcar Travel & Tours SDN BHD

LOT NO1-60, KOMPLEKS HENTIAN KAJANG,
JLN REKO,
43000 KAJANG,",2.957573,101.791187,,,,,0,FALSE,FALSE,"2017-07-26 05:03:14","2019-01-19 23:44:37.301041",11688,5,,FALSE,,0,,"{}",1622
3442,6,2,2010,"JMM5655","auto",7,120,700,1368,"Jalan P8e2/4, Presint 8, Putrajaya, Malaysia",2.9327513,101.6824143,,,,"This vehicle is in good condition",0,TRUE,TRUE,"2018-04-03 10:28:12","2019-02-25 20:29:45.413148",12462,5,,FALSE,,0,,"{}",1917
3441,3,2,2017,"VAE9162","auto",7,120,700,1368,"Puncak Seri Kelana Condominium, Pusat Perdagangan Dana 1, Petaling Jaya, Selangor, Malaysia",3.1112239,101.5812329,,,,"Good
New car",0,TRUE,TRUE,"2018-03-28 23:33:00","2019-03-18 16:51:16.511609",12190,5,,FALSE,,0,,"{}",1912
3443,6,2,2011,"AHL7593","auto",7,120,700,1368,,0,0,,,,"Proton Saga
",0,TRUE,TRUE,"2018-10-15 12:18:44","2019-03-18 20:28:06.098236",12488,5,,FALSE,,0,,"{}",2081
2284,4,2,2013,"WYP1840","auto",6,100,600,1140,"KLEZCAR IHE CORPORATE PLT,
D3-00-05 Subang Perdana Court 4, Jalan Kewajipan, 47610 Subang Jaya, Selangor.",3.048173,101.593397,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:43","2019-01-19 23:44:17.945089",8432,5,,FALSE,,0,,"{}",1131
2626,1,2,2015,"WB8596N","auto",7,130,700,1482,"PT 2432, TINGKAT 1, TMN HJ MUSTAPHA, JLN KUALA KRAI, 16450 KOK LANAS",5.922398,102.244825,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:31","2019-01-19 23:44:23.663542",177,5,,FALSE,,0,,"{}",824
3479,2,2,2017,"VAX4352","auto",8,140,850,1596,"Jalan 3/149b Taman Sri Endah Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia",3.0640088,101.6910465,,,,,0,TRUE,TRUE,"2017-12-05 21:52:34","2019-02-25 19:20:10.735092",5173,5,,FALSE,,0,,"{}",1819
3481,2,2,2017,"JSC359","auto",8,140,850,1596,"Gelang Patah, Johor, Malaysia",1.4515013,103.5970167,,,,"This car is awesome",0,TRUE,TRUE,"2018-03-01 12:33:55","2019-02-25 19:20:36.031606",5577,5,,FALSE,,0,,"{}",1882
3484,8,2,2015,"MCS6781","auto",8,130,750,1482,"Melaka, Malaysia",2.189594,102.2500868,,,,,0,TRUE,TRUE,"2018-02-13 20:27:14","2019-02-25 21:09:48.890225",5702,5,,FALSE,,0,,"{}",1866
3480,2,2,2017,"W7211D","auto",8,140,850,1596,"Empire City, Jalan PJU 8/1, Damansara Perdana, Petaling Jaya, Selangor, Malaysia",3.1661507,101.6152465,,,,,0,TRUE,TRUE,"2018-09-13 00:40:09","2019-03-18 16:51:16.346333",5363,5,,FALSE,,0,,"{}",2046
